Id,Code1,Code2,Code3,Wellbeing,Happy,Sad,Pain,Stress,Tired,Meaning,Interact,Day,Employment,Sex,School,Salary,Children
20210302211845,2,2,1,1,3,1,4,1,4,3,1,1,5,2,-1,-1,3
20210302211845,3,1,9,1,3,0,4,3,4,3,2,1,5,2,-1,-1,3
20210302211847,12,3,3,1,3,0,4,3,5,3,2,7,5,2,-1,-1,0
20210302211847,11,1,1,1,3,0,4,0,3,4,2,7,5,2,-1,-1,0
20210302211847,12,3,3,1,3,0,4,4,3,4,2,7,5,2,-1,-1,0
20210302211848,18,7,4,1,3,0,0,2,0,6,2,4,2,1,-1,35600,0
20210302211848,18,7,4,1,2,3,0,3,3,6,2,4,2,1,-1,35600,0
20210302211848,2,1,2,1,2,0,0,2,3,6,2,4,2,1,-1,35600,0
20210302211852,12,3,3,1,4,0,3,0,1,3,1,6,1,2,-1,108000,0
20210302211852,2,2,1,1,3,0,3,0,0,3,1,6,1,2,-1,108000,0
20210302211852,2,2,3,1,1,0,3,3,2,0,2,6,1,2,-1,108000,0
20210302211856,2,9,2,1,0,1,0,0,0,6,1,7,1,2,2,94600,0
20210302211856,12,1,1,1,6,0,0,0,0,6,1,7,1,2,2,94600,0
20210302211856,18,12,1,1,6,0,0,0,0,6,1,7,1,2,2,94600,0
20210302211863,2,6,1,1,6,0,0,0,0,6,2,3,1,1,-1,181200,1
20210302211863,11,1,1,1,6,0,0,0,0,6,1,3,1,1,-1,181200,1
20210302211863,18,11,1,1,6,0,0,0,0,6,1,3,1,1,-1,181200,1
20210302211865,12,1,1,1,3,0,0,3,5,6,1,3,1,1,2,-1,0
20210302211865,7,1,4,1,3,0,0,3,3,6,1,3,1,1,2,-1,0
20210302211865,12,1,1,1,3,0,0,2,1,6,1,3,1,1,2,-1,0
20210302211866,4,5,8,1,4,0,0,0,2,6,2,6,1,1,-1,32200,0
20210302211866,18,12,1,1,5,0,0,0,2,4,2,6,1,1,-1,32200,0
20210302211866,7,1,3,1,4,0,0,0,1,5,1,6,1,1,-1,32200,0
20210302211867,5,1,1,1,4,0,0,2,0,6,2,4,1,2,2,125000,0
20210302211867,18,5,1,1,6,0,0,0,1,3,2,4,1,2,2,125000,0
20210302211867,5,1,1,1,4,0,0,2,2,4,1,4,1,2,2,125000,0
20210302211875,18,5,1,1,6,0,0,2,4,6,2,4,1,2,2,100368,2
20210302211875,5,1,1,1,6,0,0,4,0,6,1,4,1,2,2,100368,2
20210302211875,11,1,1,1,6,0,0,1,4,6,1,4,1,2,2,100368,2
20210302211885,18,7,4,1,6,0,3,0,0,6,1,2,5,2,-1,-1,0
20210302211885,18,11,1,1,6,0,3,0,1,6,1,2,5,2,-1,-1,0
20210302211885,11,1,1,1,6,0,3,0,2,6,1,2,5,2,-1,-1,0
20210302211890,2,2,1,1,4,0,0,3,5,2,2,1,1,1,2,182692,0
20210302211890,2,9,2,1,3,0,2,5,3,5,1,1,1,1,2,182692,0
20210302211890,2,4,1,1,4,0,0,4,5,4,1,1,1,1,2,182692,0
20210302211891,2,6,2,1,6,0,0,0,0,6,2,1,1,2,-1,11538,0
20210302211891,14,1,1,1,6,0,0,0,0,6,1,1,1,2,-1,11538,0
20210302211891,16,1,1,1,6,0,0,0,3,6,1,1,1,2,-1,11538,0
20210302211899,5,1,1,1,3,0,2,2,3,3,1,4,1,1,-1,220000,0
20210302211899,12,3,3,1,3,3,2,2,3,3,2,4,1,1,-1,220000,0
20210302211899,5,1,1,1,3,2,2,2,3,3,2,4,1,1,-1,220000,0
20210302211901,11,1,1,1,5,0,0,0,0,3,1,7,1,2,2,211538,2
20210302211901,12,2,1,1,4,0,0,0,1,3,1,7,1,2,2,211538,2
20210302211901,18,12,2,1,3,0,0,0,1,0,1,7,1,2,2,211538,2
20210302211903,11,1,1,1,6,0,0,0,0,6,1,7,5,1,1,-1,0
20210302211903,11,1,1,1,6,0,0,0,0,6,1,7,5,1,1,-1,0
20210302211903,2,9,4,1,2,0,0,1,3,1,2,7,5,1,1,-1,0
20210302211904,14,1,2,1,6,0,6,0,0,6,2,1,1,1,-1,22400,0
20210302211904,2,2,1,1,6,0,0,0,0,6,2,1,1,1,-1,22400,0
20210302211904,11,1,1,1,6,0,0,0,0,6,2,1,1,1,-1,22400,0
20210302211911,12,3,3,1,6,0,0,0,0,3,2,1,5,1,-1,-1,0
20210302211911,11,1,1,1,3,0,0,0,0,0,1,1,5,1,-1,-1,0
20210302211911,12,3,3,1,0,0,0,0,0,0,1,1,5,1,-1,-1,0
20210302211912,5,1,1,1,4,0,0,3,3,5,1,4,1,1,2,288461,1
20210302211912,12,3,3,1,5,0,0,1,1,6,1,4,1,1,2,288461,1
20210302211912,12,3,3,1,5,0,0,0,1,5,1,4,1,1,2,288461,1
20210302211915,15,1,1,1,5,0,0,0,0,6,2,7,5,2,-1,-1,0
20210302211915,50,1,3,1,6,0,0,0,0,6,2,7,5,2,-1,-1,0
20210302211915,11,1,1,1,6,0,0,0,0,6,1,7,5,2,-1,-1,0
20210302211917,12,3,1,1,6,6,0,0,0,0,1,5,1,2,-1,65000,0
20210302211917,5,1,1,1,6,6,0,0,0,0,1,5,1,2,-1,65000,0
20210302211917,18,5,1,1,6,5,0,0,0,-2,2,5,1,2,-1,65000,0
20210302211921,5,1,1,1,0,0,5,0,6,2,2,3,1,1,2,87480,1
20210302211921,5,1,1,1,0,0,5,0,6,2,1,3,1,1,2,87480,1
20210302211921,18,5,1,1,0,0,5,0,6,0,2,3,1,1,2,87480,1
20210302211923,2,2,1,1,6,0,0,0,0,4,2,2,5,2,-1,-1,0
20210302211923,18,8,2,1,4,0,0,3,0,3,1,2,5,2,-1,-1,0
20210302211933,5,1,1,1,5,0,0,3,2,3,2,3,1,2,2,75000,2
20210302211933,12,3,3,1,1,0,0,0,4,4,2,3,1,2,2,75000,2
20210302211933,2,6,1,1,5,0,0,0,4,3,2,3,1,2,2,75000,2
20210302211940,11,1,1,1,6,0,0,0,0,6,1,4,5,2,2,-1,1
20210302211940,2,2,1,1,6,0,0,0,0,6,1,4,5,2,2,-1,1
20210302211940,3,1,3,1,6,0,0,0,0,6,1,4,5,2,2,-1,1
20210302211958,12,3,3,1,6,0,0,0,0,0,2,1,5,2,-1,-1,0
20210302211958,18,14,1,1,6,0,0,0,0,6,1,1,5,2,-1,-1,0
20210302211958,12,3,3,1,6,0,0,0,0,6,1,1,5,2,-1,-1,0
20210302211964,11,1,1,1,6,0,0,3,4,6,1,7,1,2,2,20000,2
20210302211964,2,1,2,1,1,1,3,5,6,3,2,7,1,2,2,20000,2
20210302211964,2,2,1,1,-3,-3,-3,-3,-3,-3,-3,7,1,2,2,20000,2
20210302211976,2,2,1,1,5,0,2,1,0,5,2,4,1,1,-1,105769,0
20210302211976,5,1,1,1,5,0,2,1,1,5,2,4,1,1,-1,105769,0
20210302211976,18,5,1,1,5,0,2,0,2,5,2,4,1,1,-1,105769,0
20210302211978,5,1,1,1,4,1,1,0,3,6,2,7,1,1,-1,150000,0
20210302211978,11,1,1,1,6,0,0,0,2,6,2,7,1,1,-1,150000,0
20210302211978,5,1,1,1,3,0,0,0,3,6,2,7,1,1,-1,150000,0
20210302211979,2,2,1,1,6,0,0,0,0,6,2,2,5,2,2,-1,3
20210302211979,12,3,3,1,6,0,0,0,0,6,2,2,5,2,2,-1,3
20210302211979,3,1,1,1,6,0,0,0,0,6,1,2,5,2,2,-1,3
20210302211980,12,3,3,1,3,6,5,6,6,-2,1,2,3,1,-1,-1,0
20210302211980,11,1,1,1,4,4,6,6,6,6,1,2,3,1,-1,-1,0
20210302211980,12,3,3,1,4,4,5,6,6,6,1,2,3,1,-1,-1,0
20210302211981,18,7,4,1,5,2,0,1,3,3,1,1,1,1,2,25000,0
20210302211981,2,9,2,1,3,1,0,1,4,3,1,1,1,1,2,25000,0
20210302211981,7,1,1,1,3,1,0,0,4,2,2,1,1,1,2,25000,0
20210302211986,11,1,1,1,4,2,4,2,2,5,2,7,5,1,-1,-1,0
20210302211986,15,1,4,1,2,2,4,5,3,4,1,7,5,1,-1,-1,0
20210302211986,12,3,3,1,1,4,6,5,1,1,2,7,5,1,-1,-1,0
20210302211996,4,5,1,1,4,4,0,1,3,6,1,1,1,2,2,94230,0
20210302211996,11,1,1,1,6,0,0,0,4,6,1,1,1,2,2,94230,0
20210302211996,12,3,3,1,5,0,0,0,4,4,1,1,1,2,2,94230,0
20210302212002,2,1,2,1,3,0,0,1,3,3,1,7,1,2,2,53375,2
20210302212002,2,2,1,1,5,0,0,0,4,4,1,7,1,2,2,53375,2
20210302212002,11,1,1,1,5,0,0,0,4,4,1,7,1,2,2,53375,2
20210302212007,5,1,1,1,5,0,0,3,2,5,1,6,1,2,2,130000,3
20210302212007,2,9,2,1,3,0,0,4,2,0,1,6,1,2,2,130000,3
20210302212007,11,1,1,1,5,0,0,1,4,6,1,6,1,2,2,130000,3
20210302212010,11,1,1,1,6,0,0,0,0,6,2,7,5,1,-1,-1,0
20210302212010,13,1,31,1,6,0,0,1,0,6,2,7,5,1,-1,-1,0
20210302212010,12,3,3,1,4,2,0,2,0,5,2,7,5,1,-1,-1,0
20210302212013,18,7,4,1,6,0,0,0,0,6,1,1,1,1,2,80000,2
20210302212013,7,1,4,1,6,0,0,0,2,6,1,1,1,1,2,80000,2
20210302212013,2,4,2,1,6,0,0,0,2,6,1,1,1,1,2,80000,2
20210302212014,5,1,1,1,5,0,0,2,2,6,1,3,1,1,2,207692,1
20210302212014,5,1,2,1,5,0,0,0,3,5,1,3,1,1,2,207692,1
20210302212014,11,1,1,1,5,0,0,0,4,6,2,3,1,1,2,207692,1
20210302212019,18,5,1,1,3,0,0,0,4,3,2,7,1,1,2,115384,0
20210302212019,5,1,1,1,3,0,0,0,4,3,1,7,1,1,2,115384,0
20210302212019,18,5,1,1,2,0,0,0,5,4,2,7,1,1,2,115384,0
20210302212022,5,1,1,1,5,0,3,4,2,6,1,2,1,2,2,-1,3
20210302212022,5,1,1,1,3,0,3,2,4,6,1,2,1,2,2,-1,3
20210302212022,11,1,1,1,1,0,3,0,6,6,1,2,1,2,2,-1,3
20210302212023,12,3,12,1,5,2,3,3,0,4,2,7,5,2,-1,-1,0
20210302212023,12,3,3,1,2,4,0,5,0,4,2,7,5,2,-1,-1,0
20210302212023,12,3,3,1,4,3,0,5,0,4,2,7,5,2,-1,-1,0
20210302212035,18,7,4,1,6,0,0,0,0,6,1,5,1,2,2,-1,1
20210302212035,7,1,4,1,6,0,0,0,0,6,1,5,1,2,2,-1,1
20210302212035,18,7,4,1,5,0,0,0,0,6,1,5,1,2,2,-1,1
20210302212038,11,1,1,1,4,1,0,3,2,4,1,6,1,2,-1,288461,2
20210302212038,18,3,1,1,5,0,0,4,1,5,2,6,1,2,-1,288461,2
20210302212038,3,1,12,1,5,0,0,4,1,5,2,6,1,2,-1,288461,2
20210302212048,11,1,1,1,5,0,0,0,0,3,1,6,5,1,-1,-1,0
20210302212048,12,3,8,1,4,0,0,0,0,3,1,6,5,1,-1,-1,0
20210302212048,12,4,1,1,4,0,0,0,0,4,1,6,5,1,-1,-1,0
20210302212049,18,13,1,1,4,0,0,2,2,4,2,1,1,1,2,288461,2
20210302212049,11,1,1,1,5,0,0,1,2,5,1,1,1,1,2,288461,2
20210302212049,18,3,1,1,4,0,0,4,2,3,1,1,1,1,2,288461,2
20210302212052,2,6,2,1,4,0,0,4,3,5,2,1,1,2,1,88000,0
20210302212052,6,3,1,1,0,2,0,5,2,5,2,1,1,2,1,88000,0
20210302212052,12,3,3,1,4,0,0,0,4,2,2,1,1,2,1,88000,0
20210302212057,8,4,1,1,6,0,1,0,0,6,1,3,5,1,-1,-1,0
20210302212057,12,3,8,1,4,0,0,0,0,3,1,3,5,1,-1,-1,0
20210302212057,12,3,3,1,6,0,0,0,3,5,2,3,5,1,-1,-1,0
20210302212058,18,2,9,1,6,1,3,0,1,6,2,7,5,1,-1,-1,0
20210302212058,2,1,1,1,5,1,4,1,1,6,2,7,5,1,-1,-1,0
20210302212058,12,1,1,1,5,1,2,1,1,6,1,7,5,1,-1,-1,0
20210302212060,12,3,3,1,1,1,1,2,4,1,1,4,1,1,2,200000,2
20210302212060,11,1,1,1,2,2,3,4,3,3,1,4,1,1,2,200000,2
20210302212060,5,1,1,1,3,3,4,5,5,4,1,4,1,1,2,200000,2
20210302212068,12,3,3,1,6,0,5,0,6,5,1,2,5,2,-1,-1,0
20210302212068,2,9,2,1,6,0,6,0,6,6,1,2,5,2,-1,-1,0
20210302212068,14,1,2,1,6,0,6,0,6,6,2,2,5,2,-1,-1,0
20210302212074,11,1,1,1,6,0,2,0,0,5,1,7,5,1,-1,-1,0
20210302212074,11,1,1,1,5,0,0,0,0,5,2,7,5,1,-1,-1,0
20210302212074,2,2,1,1,6,0,0,0,0,5,2,7,5,1,-1,-1,0
20210302212080,12,1,1,1,5,0,0,0,0,5,1,1,2,1,-1,17840,0
20210302212080,2,6,1,1,5,0,0,0,2,1,2,1,2,1,-1,17840,0
20210302212080,12,3,3,1,4,0,0,0,4,1,2,1,2,1,-1,17840,0
20210302212088,18,14,1,1,4,1,1,1,2,4,2,7,5,1,-1,-1,0
20210302212088,14,1,1,1,6,1,1,1,1,5,2,7,5,1,-1,-1,0
20210302212088,12,3,3,1,4,1,1,1,1,3,2,7,5,1,-1,-1,0
20210302212090,2,9,2,1,6,0,0,0,1,6,1,1,1,2,-1,67307,0
20210302212090,11,1,1,1,6,0,0,0,0,6,1,1,1,2,-1,67307,0
20210302212090,16,1,1,1,6,0,0,0,0,6,1,1,1,2,-1,67307,0
20210302212097,2,2,1,1,0,0,0,0,0,6,1,7,5,1,-1,-1,0
20210302212097,11,1,1,1,6,0,0,0,0,4,1,7,5,1,-1,-1,0
20210302212097,12,3,3,1,4,0,0,0,0,4,1,7,5,1,-1,-1,0
20210302212099,13,1,31,1,6,1,4,2,3,3,1,7,1,2,-1,72000,0
20210302212099,2,1,1,1,2,4,3,2,2,3,1,7,1,2,-1,72000,0
20210302212099,2,1,2,1,3,1,2,2,2,2,1,7,1,2,-1,72000,0
20210302212102,18,8,4,1,6,0,2,0,0,6,2,4,5,1,-1,-1,0
20210302212102,18,11,1,1,6,0,2,0,0,6,1,4,5,1,-1,-1,0
20210302212102,50,1,3,1,6,0,0,0,0,6,2,4,5,1,-1,-1,0
20210302212104,11,1,1,1,4,1,5,3,5,2,2,3,5,1,-1,-1,0
20210302212104,12,3,1,1,4,2,5,2,5,3,1,3,5,1,-1,-1,0
20210302212104,11,1,1,1,4,1,5,1,5,2,2,3,5,1,-1,-1,0
20210302212105,12,3,1,1,3,3,0,3,4,6,2,4,1,2,2,67600,0
20210302212105,5,1,1,1,3,3,0,3,4,3,2,4,1,2,2,67600,0
20210302212105,12,3,1,1,3,1,0,3,4,4,2,4,1,2,2,67600,0
20210302212107,18,12,3,1,5,0,0,0,4,4,1,6,1,2,2,39000,2
20210302212107,5,1,1,1,6,5,6,6,6,5,2,6,1,2,2,39000,2
20210302212107,5,1,1,1,4,0,4,4,6,6,2,6,1,2,2,39000,2
20210302212114,2,2,1,1,2,0,0,1,4,3,1,2,1,2,-1,-1,0
20210302212114,18,7,1,1,2,0,0,3,3,3,1,2,1,2,-1,-1,0
20210302212114,2,2,1,1,1,0,0,0,1,0,1,2,1,2,-1,-1,0
20210302212117,9,5,1,1,3,0,0,1,0,4,1,6,1,1,2,56000,0
20210302212117,18,9,5,1,2,0,2,0,3,1,2,6,1,1,2,56000,0
20210302212117,12,3,3,1,3,0,1,0,3,2,1,6,1,1,2,56000,0
20210302212119,18,3,1,1,4,0,0,0,0,6,2,6,1,1,-1,182692,2
20210302212119,2,6,1,1,6,0,0,0,0,6,1,6,1,1,-1,182692,2
20210302212119,11,1,1,1,6,0,0,0,3,6,1,6,1,1,-1,182692,2
20210302212122,18,7,4,1,5,0,0,0,2,6,2,7,5,1,-1,-1,0
20210302212122,12,3,3,1,6,0,0,0,4,6,2,7,5,1,-1,-1,0
20210302212122,12,1,1,1,6,0,0,0,5,6,1,7,5,1,-1,-1,0
20210302212128,12,3,1,1,5,0,1,1,0,3,1,3,1,1,-1,-1,0
20210302212128,2,2,1,1,6,0,0,0,2,5,1,3,1,1,-1,-1,0
20210302212128,16,1,1,1,5,0,1,0,1,6,1,3,1,1,-1,-1,0
20210302212132,2,9,2,1,4,1,0,1,3,4,1,1,5,1,2,-1,0
20210302212132,18,7,1,1,4,1,0,1,2,4,2,1,5,1,2,-1,0
20210302212132,12,3,8,1,4,1,0,0,2,4,2,1,5,1,2,-1,0
20210302212137,7,1,4,1,3,2,0,4,2,3,1,2,1,2,-1,-1,0
20210302212137,2,1,4,1,5,0,0,0,2,2,1,2,1,2,-1,-1,0
20210302212137,2,2,1,1,4,0,0,0,2,5,1,2,1,2,-1,-1,0
20210302212145,18,3,1,1,4,0,0,1,1,4,1,6,1,2,2,288461,2
20210302212145,50,1,1,1,6,0,0,3,3,6,1,6,1,2,2,288461,2
20210302212145,12,3,8,1,4,0,0,2,3,2,2,6,1,2,2,288461,2
20210302212146,3,1,3,1,6,0,0,0,1,6,1,7,1,2,2,90600,1
20210302212146,3,1,1,1,5,0,0,1,1,6,1,7,1,2,2,90600,1
20210302212146,3,1,3,1,4,1,0,2,3,6,1,7,1,2,2,90600,1
20210302212147,14,1,2,1,6,2,0,2,3,6,2,1,2,2,-1,-1,1
20210302212147,18,14,1,1,6,0,0,0,0,6,2,1,2,2,-1,-1,1
20210302212147,12,3,3,1,4,0,0,0,2,6,2,1,2,2,-1,-1,1
20210302212149,11,1,1,1,6,0,3,0,0,6,2,7,5,2,-1,-1,0
20210302212149,12,3,5,1,6,3,0,0,0,6,2,7,5,2,-1,-1,0
20210302212149,12,3,1,1,6,0,0,0,0,6,2,7,5,2,-1,-1,0
20210302212156,15,1,2,1,4,4,0,3,2,6,2,1,5,2,-1,-1,0
20210302212156,15,2,3,1,4,2,0,5,5,6,2,1,5,2,-1,-1,0
20210302212156,15,1,1,1,3,2,0,2,4,6,2,1,5,2,-1,-1,0
20210302212166,13,1,24,1,5,0,0,1,3,4,2,3,1,1,2,288461,1
20210302212166,11,1,1,1,5,0,0,4,4,5,1,3,1,1,2,288461,1
20210302212166,13,1,1,1,4,0,2,1,2,5,1,3,1,1,2,288461,1
20210302212172,13,1,31,1,2,0,0,3,4,6,2,4,1,1,1,184615,0
20210302212172,11,1,1,1,5,0,0,3,3,3,2,4,1,1,1,184615,0
20210302212172,5,1,2,1,6,0,0,2,3,6,1,4,1,1,1,184615,0
20210302212177,4,5,8,1,0,0,0,0,6,6,1,4,1,1,2,64500,1
20210302212177,5,1,1,1,-2,0,0,0,-2,5,1,4,1,1,2,64500,1
20210302212177,18,5,1,1,4,2,0,0,2,6,2,4,1,1,2,64500,1
20210302212180,12,3,3,1,6,0,0,0,0,5,2,1,5,1,-1,-1,0
20210302212180,7,1,4,1,3,0,0,3,2,5,1,1,5,1,-1,-1,0
20210302212180,18,7,4,1,5,0,0,2,2,5,1,1,5,1,-1,-1,0
20210302212191,13,1,34,1,4,0,0,0,0,5,2,2,5,2,-1,-1,0
20210302212191,18,11,1,1,4,1,0,0,0,4,2,2,5,2,-1,-1,0
20210302212191,2,1,1,1,5,0,0,0,0,5,2,2,5,2,-1,-1,0
20210302212197,12,1,1,1,6,1,0,1,0,6,1,5,2,1,-1,60000,2
20210302212197,3,1,3,1,6,0,0,0,0,6,1,5,2,1,-1,60000,2
20210302212197,11,1,1,1,6,0,0,0,0,6,1,5,2,1,-1,60000,2
20210302212206,18,7,1,1,3,3,4,5,5,4,2,6,5,1,-1,-1,0
20210302212206,12,3,1,1,6,2,3,2,3,6,2,6,5,1,-1,-1,0
20210302212206,12,3,3,1,4,2,4,2,2,5,2,6,5,1,-1,-1,0
20210302212208,3,3,1,1,3,0,0,4,2,3,1,7,1,2,2,-1,2
20210302212208,11,1,1,1,5,0,0,1,3,3,1,7,1,2,2,-1,2
20210302212208,2,6,1,1,4,0,0,2,3,4,1,7,1,2,2,-1,2
20210302212210,2,1,1,1,6,0,2,0,2,4,2,3,5,1,-1,-1,0
20210302212210,12,3,3,1,0,0,0,0,2,0,2,3,5,1,-1,-1,0
20210302212210,18,7,1,1,5,0,0,0,0,4,2,3,5,1,-1,-1,0
20210302212220,14,1,2,1,3,0,0,0,4,6,1,6,1,2,1,30769,0
20210302212220,5,1,2,1,1,0,0,0,6,1,1,6,1,2,1,30769,0
20210302212220,2,1,4,1,1,1,0,1,2,3,1,6,1,2,1,30769,0
20210302212224,5,1,1,1,4,0,0,0,2,6,1,4,1,1,2,76500,2
20210302212224,12,3,3,1,6,0,0,0,4,6,1,4,1,1,2,76500,2
20210302212226,5,1,1,1,6,0,0,0,2,3,1,4,1,2,2,138461,0
20210302212226,13,1,28,1,3,0,1,1,4,5,2,4,1,2,2,138461,0
20210302212226,12,3,3,1,3,0,0,0,2,2,2,4,1,2,2,138461,0
20210302212229,11,1,1,1,3,0,0,2,2,3,2,2,1,1,2,211538,0
20210302212229,11,1,1,1,4,0,0,2,1,3,1,2,1,1,2,211538,0
20210302212229,2,2,1,1,4,0,0,1,2,4,2,2,1,1,2,211538,0
20210302212230,11,1,1,1,4,0,0,0,0,6,2,6,5,2,-1,-1,0
20210302212230,18,15,1,1,6,0,0,0,0,6,2,6,5,2,-1,-1,0
20210302212230,12,3,3,1,6,0,5,3,4,3,2,6,5,2,-1,-1,0
20210302212232,2,1,2,1,5,0,0,0,1,4,2,2,5,1,-1,-1,0
20210302212232,7,1,3,1,4,0,0,0,0,3,2,2,5,1,-1,-1,0
20210302212232,2,1,2,1,3,0,0,0,0,4,2,2,5,1,-1,-1,0
20210302212237,5,1,1,1,6,0,3,0,0,4,1,1,1,1,2,288461,0
20210302212237,18,11,1,1,6,0,3,0,0,6,1,1,1,1,2,288461,0
20210302212237,18,12,1,1,6,0,3,1,0,6,1,1,1,1,2,288461,0
20210302212240,3,1,1,1,2,5,5,6,4,6,2,5,5,2,2,-1,2
20210302212240,2,6,2,1,6,0,0,0,3,6,2,5,5,2,2,-1,2
20210302212240,3,1,2,1,6,0,0,0,6,6,2,5,5,2,2,-1,2
20210302212243,2,5,1,1,1,0,4,3,5,4,1,7,5,1,-1,-1,0
20210302212244,12,1,1,1,5,4,6,5,4,4,1,7,5,2,-1,-1,0
20210302212244,12,3,1,1,5,4,4,4,6,5,1,7,5,2,-1,-1,0
20210302212244,2,1,1,1,4,4,5,5,3,4,1,7,5,2,-1,-1,0
20210302212245,18,6,3,1,3,3,0,6,6,4,1,1,1,2,1,115384,0
20210302212245,2,2,3,1,2,6,0,6,6,0,2,1,1,2,1,115384,0
20210302212245,12,3,3,1,2,4,0,6,6,0,1,1,1,2,1,115384,0
20210302212247,2,2,1,1,6,0,0,2,3,0,1,3,1,2,2,125000,2
20210302212247,18,5,1,1,3,0,0,0,0,0,2,3,1,2,2,125000,2
20210302212247,18,7,1,1,3,0,0,3,5,0,1,3,1,2,2,125000,2
20210302212260,5,1,1,1,4,0,1,1,2,5,1,2,1,1,-1,288461,0
20210302212260,11,1,1,1,4,0,0,0,1,3,1,2,1,1,-1,288461,0
20210302212260,2,9,1,1,4,0,1,0,3,3,1,2,1,1,-1,288461,0
20210302212271,15,1,2,1,5,0,0,1,0,6,1,2,5,2,-1,-1,0
20210302212271,15,5,1,1,6,0,0,0,0,6,1,2,5,2,-1,-1,0
20210302212271,12,3,3,1,5,0,0,0,2,6,1,2,5,2,-1,-1,0
20210302212272,3,1,1,1,6,0,0,0,1,6,1,6,1,2,2,-1,1
20210302212272,12,3,3,1,5,0,0,0,2,5,1,6,1,2,2,-1,1
20210302212272,11,1,1,1,6,0,0,0,3,6,1,6,1,2,2,-1,1
20210302212277,7,1,4,1,6,0,0,0,0,3,1,7,1,2,2,138461,1
20210302212277,2,9,2,1,6,0,0,0,0,3,1,7,1,2,2,138461,1
20210302212277,12,1,1,1,6,0,0,0,1,6,1,7,1,2,2,138461,1
20210302212290,12,3,12,1,3,0,0,0,0,5,2,7,5,2,-1,-1,0
20210302212290,15,2,99,1,5,0,0,0,0,5,2,7,5,2,-1,-1,0
20210302212290,11,1,1,1,4,0,0,0,0,5,1,7,5,2,-1,-1,0
20210302212296,18,5,1,1,6,0,0,0,0,6,1,5,1,2,1,288461,0
20210302212296,5,1,1,1,6,0,0,0,0,6,1,5,1,2,1,288461,0
20210302212296,18,7,4,1,6,0,0,0,0,6,1,5,1,2,1,288461,0
20210302212298,12,3,3,1,6,0,0,0,0,6,2,4,2,1,-1,48000,0
20210302212298,12,3,3,1,6,0,0,0,0,6,2,4,2,1,-1,48000,0
20210302212298,2,2,1,1,6,4,0,3,4,6,1,4,2,1,-1,48000,0
20210302212299,18,5,1,1,3,0,0,4,2,0,1,4,1,2,-1,58000,0
20210302212299,18,7,1,1,4,0,0,1,3,3,1,4,1,2,-1,58000,0
20210302212299,11,1,1,1,6,0,0,0,2,0,1,4,1,2,-1,58000,0
20210302212301,11,1,1,1,5,0,3,0,4,6,1,7,1,1,-1,96000,0
20210302212301,12,3,1,1,6,0,2,0,3,6,1,7,1,1,-1,96000,0
20210302212301,12,3,3,1,4,0,2,0,4,5,1,7,1,1,-1,96000,0
20210302212304,11,1,1,1,3,0,0,2,2,1,1,5,5,2,2,-1,2
20210302212304,2,5,1,1,3,0,0,2,4,3,1,5,5,2,2,-1,2
20210302212304,3,1,2,1,4,0,0,2,5,6,1,5,5,2,2,-1,2
20210302212312,12,3,7,1,4,0,0,2,1,3,2,7,5,1,-1,-1,0
20210302212312,8,2,1,1,3,0,0,1,1,5,2,7,5,1,-1,-1,0
20210302212312,7,1,3,1,4,0,0,1,0,4,2,7,5,1,-1,-1,0
20210302212315,11,1,1,1,4,0,0,0,0,4,2,5,5,2,-1,-1,0
20210302212315,11,1,1,1,4,0,0,0,0,4,2,5,5,2,-1,-1,0
20210302212315,12,3,3,1,3,0,0,0,4,5,2,5,5,2,-1,-1,0
20210302212320,11,1,1,1,5,0,0,0,0,4,2,2,1,2,2,125000,0
20210302212320,11,1,1,1,6,0,0,0,0,4,2,2,1,2,2,125000,0
20210302212320,12,3,3,1,5,0,0,0,0,4,2,2,1,2,2,125000,0
20210302212321,18,5,1,1,6,0,0,0,0,0,2,2,1,2,-1,25893,0
20210302212321,12,3,3,1,0,0,0,0,0,0,2,2,1,2,-1,25893,0
20210302212321,2,1,1,1,0,0,0,0,0,0,2,2,1,2,-1,25893,0
20210302212322,18,15,1,1,5,1,0,1,2,5,2,4,5,2,-1,-1,0
20210302212322,18,15,1,1,4,1,0,0,3,4,2,4,5,2,-1,-1,0
20210302212322,12,3,1,1,4,1,0,0,3,4,1,4,5,2,-1,-1,0
20210302212330,2,9,1,1,3,3,0,1,0,3,2,1,5,1,-1,-1,0
20210302212330,18,11,1,1,6,0,0,0,0,3,1,1,5,1,-1,-1,0
20210302212330,2,2,1,1,6,0,0,0,0,3,1,1,5,1,-1,-1,0
20210302212334,11,1,1,1,6,0,0,0,1,6,1,2,5,2,2,-1,1
20210302212334,2,2,1,1,4,0,3,3,2,5,1,2,5,2,2,-1,1
20210302212334,11,1,1,1,4,1,4,3,4,4,1,2,5,2,2,-1,1
20210302212339,2,1,2,1,5,2,3,0,2,5,2,4,5,2,-1,-1,0
20210302212339,7,1,4,1,5,0,4,4,5,5,2,4,5,2,-1,-1,0
20210302212339,11,1,1,1,5,0,3,2,4,4,2,4,5,2,-1,-1,0
20210302212341,5,1,1,1,3,1,4,2,3,5,1,5,1,1,2,115384,2
20210302212341,50,1,1,1,3,1,3,1,4,4,2,5,1,1,2,115384,2
20210302212341,8,5,2,1,5,1,4,1,3,5,2,5,1,1,2,115384,2
